"","LAI","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","SCE_iter"
"1",1.23718667030334,31.5813289375617,0.0299998996349015,0.767525639219677,0.0299999219522483,49.9991449713579,39
"2",1.16929543018341,33.2216153424673,0.0299999992122693,0.733754840189816,0.0299906773237287,49.939423901854,45
"3",1.68934655189514,31.9390868526863,0.0299999976634557,1.03812583872846,0.0100000131219507,13.082743517973,30
"4",1.15167260169983,31.8422093269341,0.0299999999402233,0.83694573358044,0.0299844052684355,10.9497283265379,31
"5",1.55510127544403,30.9814034291422,0.0299999999634003,0.995436493534361,0.0100000021845975,12.739779355829,22
"6",1.29338848590851,34.8878147209345,0.0299999877324071,0.929898547405536,0.0299999708192435,24.3631169374266,25
"7",1.19456684589386,32.6973475077322,0.029999999060232,0.887963565443861,0.029999980850843,11.5017766156785,19
"8",1.11399042606354,26.830082361388,0.0299999984840972,0.626414497430305,0.0128476799334824,49.9999615198004,21
"9",1.56321203708649,28.0501187025673,0.0299999999414581,0.889522179514661,0.0100000032413448,38.3225195366379,25
"10",1.19042003154755,33.4407219759102,0.0299999997971173,0.83266060993871,0.0299861770814098,18.9971510576703,36
"11",0.963883817195892,24.4894930038764,0.0299791773049543,0.587716191847995,0.0299999993472553,49.6706590093157,35
"12",1.29484522342682,28.2301474151649,0.0299999520003394,0.73060329611474,0.0100000007655669,49.9999947570344,39
"13",1.46325075626373,32.8918902047373,0.0299999994965417,0.968028660266971,0.0100000212485789,13.9852537507864,18
"14",1.19816529750824,30.0840099889342,0.0299999950557296,0.739800031414106,0.0299977634459771,49.9984459973693,39
"15",1.21598589420319,27.9630881649918,0.0299999993249599,0.760879535262643,0.0299999991036691,49.9999948954421,31
"16",1.2371666431427,25.8515666663801,0.0299999999809406,0.811757992757909,0.0100000012967306,10.01909739486,18
"17",1.18609166145325,25.9589831895049,0.0299986259906023,0.633566944240241,0.0100009627477326,49.9991577830349,31
"18",1.22570967674255,26.6842610616275,0.0299999997131774,0.884275795873472,0.0299999997515245,48.9555246930569,20
"19",1.3040806055069,26.4797521562847,0.029999930979394,0.843369417568628,0.0100000035433347,11.5098593325671,25
"20",1.63862788677216,32.9488010650885,0.0299865291609904,0.911434357264168,0.0100000036762984,49.9949953755462,32
"21",1.11917233467102,33.0371988881157,0.029999966950221,0.71639839327833,0.0299999306132082,13.5743822442316,18
"22",1.49696958065033,36.2059923800442,0.0299999977093423,0.932701710794928,0.0299999837155273,23.6963566049817,20
"23",1.25454926490784,28.0035633666616,0.0299995050640887,0.901485434568329,0.0299836416779327,49.9999888768061,43
"24",1.53868222236633,34.2031074394722,0.0299999968197327,0.999603476330859,0.0100000053321339,13.4207298525492,28
"25",1.2247269153595,31.342757708871,0.0299999989546937,0.702795262843094,0.0299999999698688,13.1885582876398,26
"26",1.19236421585083,22.0329999885619,0.0299933851459003,0.651736751915183,0.010000096000263,49.9999834198346,36
"27",1.33678472042084,36.8681004478649,0.0299999998698968,0.924514024363344,0.029999857777798,49.9986336454485,24
"28",1.57950460910797,35.4420154406099,0.0299999991292007,1.02460973194118,0.0299999877585856,49.9999872100951,25
"29",1.06955862045288,23.5760341315591,0.0299978705311903,0.544834445037438,0.0100002812610937,49.9999769659702,40
"30",1.54614925384521,38.8165215575177,0.0299978300912096,0.956334809656412,0.010000023363154,7.37300494684341,26
"31",1.32443714141846,36.2032337206521,0.0299999999933722,0.857806964554799,0.0299999963310406,49.9997722724147,47
"32",1.15238606929779,32.0991939177635,0.0299999999640541,0.75305261233622,0.0299984119123066,49.9999525098158,49
"33",1.06029295921326,33.0210004639575,0.0299999761515858,0.676652584159769,0.0299989233125824,14.2675717744329,20
"34",1.49834513664246,36.5596183208794,0.0299999996394686,1.03702568981439,0.029999211543201,49.9999861202708,50
"35",1.61448895931244,34.0807269414447,0.0299999998879514,1.00542977288782,0.0100001388301739,9.18894109823818,21
"36",1.14494967460632,25.7980962026308,0.0299999954681431,0.68566351693982,0.0299999975162352,49.9999294585083,25
"37",1.08543264865875,30.6199909271746,0.0299999992090466,0.831507900189332,0.0299999157298843,17.1759140043179,23
"38",1.19229590892792,30.1378722438702,0.0299999937939373,0.729380866468439,0.0299999967193463,49.9995286969748,49
"39",1.15536832809448,26.7949784703871,0.0299999982679271,0.639578389990893,0.0100000005227252,49.9827946598213,36
"40",1.23214662075043,26.9083297095683,0.0299999996921787,0.714937774832862,0.0100001928769973,49.9999988630879,44
"41",1.38808119297028,35.5849016272706,0.0299999992372914,0.953156913638999,0.029994155038931,49.9959147955609,36
"42",1.33148717880249,32.0840158468264,0.0299999999727183,0.797562289683702,0.0100000009929957,49.9999747598216,33
"43",1.67318749427795,31.8963076689263,0.0299999996783365,1.01189055198944,0.0100071776366471,49.9998748769771,23
"44",1.24969053268433,33.3070598208283,0.0299999971293438,0.79136987504136,0.0299999988689328,49.9999949499612,38
"45",1.20146524906158,33.5612049532316,0.0299999995068983,0.905802046350611,0.0299999961003303,10.5565941754116,35
"46",1.70677697658539,32.770212297998,0.0299999996466705,1.0291813457143,0.0100000534204709,14.419265298395,31
"47",1.28985333442688,29.2539964583248,0.029999999993435,0.697081796025897,0.0299999990353505,49.9999658023335,24
"48",1.45762586593628,36.7258316359964,0.0299999996294142,0.986664296611266,0.029999904113643,49.9999946776533,41
"49",1.02876937389374,24.6407600750862,0.0299426832625442,0.575304635456677,0.0299999602330437,49.9999826112203,42
