"","Cab","Cw","LAI","SCE_Cab","SCE_Cw","SCE_LAI","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","SCE_iter","LBFGSB_fncall"
"1",10.9234281126641,0.0149826698261313,1.95905491682834,10.000000207281,0.0138586383642759,2.12693911812074,10.0785013463896,0.0141101412481233,2.09810370515102,15,24
"2",43.3821229224929,0.0193924938817509,3.18676550030082,36.2735410542402,0.0179262764393141,3.42381316170027,39.1459056004205,0.0170766068629689,3.68525818439098,15,24
"3",57.6441410456984,0.0182970817573369,3.67545752926607,45.4936813242252,0.0169738122488164,3.88027947751523,39.160735777466,0.0155003612697533,4.49746377418537,15,24
"4",52.5441147763055,0.0129913259041496,4.15926321096586,49.6833555186494,0.0127161542325789,4.29375984742532,39.4337543404965,0.0108090252614226,5.87856932244945,15,24
"5",37.1132727292296,0.0111940944031812,2.82990129657731,28.8386372349379,0.0100000001088255,3.5204042065869,39.1425818784115,0.01,3.46234540028327,15,24
"6",42.8968309871662,0.0181620598491281,5.18456742273538,41.3099405979611,0.0183957897616149,4.7655726066354,39.1471426999907,0.02,4.14710757920911,15,24
"7",56.2395266149214,0.0184079137421213,1.54583592023957,51.3531190622709,0.0174672220821794,1.60938237388571,39.1468121509165,0.01,2.4146751774511,15,24
"8",22.4867290719752,0.0190650047222152,5.10120319903025,20.3268344255619,0.0197406677889904,4.16321545067858,18.326673503173,0.0168394323864459,5.96804508762563,15,24
"9",42.8633841844943,0.0100917234667577,3.43732603170941,38.8829559676949,0.0100000000274213,3.62184004445707,39.1463812926834,0.01,3.62047595920214,15,24
"10",22.4827336618679,0.0143859851104207,1.54672996113218,20.9509707297173,0.0138833008174235,1.60554799742834,21.120734610679,0.0142475192713026,1.57858900693747,15,24
"11",36.9022410120821,0.0160350632970221,5.02500769852235,35.2671317324922,0.0161567961384543,4.75149510746394,39.1459756143265,0.0187352856410481,3.69668171804834,15,24
"12",46.8252204968489,0.0138650896190666,1.87266771032695,39.2434626092755,0.0116647952224011,2.23868753018722,39.1384724189199,0.01,2.54335112619604,15,24
"13",13.5341530975381,0.0127810862590559,1.29199120084432,11.540991849754,0.0109924490666794,1.47739526180779,11.6237544161063,0.0113001532693347,1.45364435793524,15,24
"14",46.7057747633383,0.0155540121602826,4.38774058045561,41.8742516094802,0.0152302361443839,4.37170815776307,39.1584672130224,0.0147271620216057,4.65618736138145,15,24
"15",51.0074402996581,0.0139852678519674,2.28391104278184,42.0636597394262,0.0119067431331096,2.76189048748079,39.1471394756402,0.01,3.30573650518197,15,24
"16",45.608599079025,0.0169330885913223,5.81518282795997,40.5107685952972,0.0171352679593869,4.73771991984135,39.1467577797389,0.02,3.72835158265005,15,24
"17",39.0964517044753,0.0158634860278107,4.20130080351608,31.4121273235486,0.0150660513993869,4.31787711447011,39.1458636086801,0.0167946016957113,3.68283420054418,15,24
"18",17.984321273324,0.0156743601849303,3.84577918638309,16.058628911132,0.0157733646294385,3.73569415978799,16.268258192483,0.0161761414927594,3.61217860981493,15,24
"19",14.4890338236075,0.0179824765096419,1.5190313576242,14.0703745895067,0.0182164321007505,1.51096237068325,14.0638146095292,0.0182868282571117,1.50834262659267,15,24
"20",40.6045403685565,0.0159662058041431,2.48532686285731,35.515537763507,0.014307951602321,2.81548874688992,39.1252214852082,0.015511073880481,2.59909578286297,15,24
"21",57.4735222741747,0.0122086690017022,3.66614932772344,45.0006641834588,0.0107866667929278,4.59311311900831,39.1464522487971,0.012343095765938,3.66669044891219,15,24
"22",24.289726858131,0.0167147262953222,2.52083341023176,19.0032725505425,0.0142750690950794,3.025181293627,39.1457434970853,0.0126351505854622,3.66680520905955,15,24
"23",31.2895046126756,0.0179651243495755,2.03330662566634,25.2961623168908,0.0151386797530012,2.38311126876481,39.0728727615715,0.02,1.90722052326666,15,24
"24",27.7752797515828,0.013673695505131,2.59651294107573,21.5374837427167,0.0113582141686171,3.33678714706306,39.0670224675358,0.0184741785199053,2.10300061286591,15,24
"25",24.679302829656,0.0188973686192185,3.302241351958,20.0358326444512,0.0175845909044006,3.50118211718746,20.2573301829239,0.0179565345042453,3.40650508974453,15,24
"26",24.9837101487409,0.0171631584083661,3.31883747782274,24.1796385548552,0.016998594327024,3.3489306125513,39.1904910477726,0.02,2.74844716831603,15,24
"27",34.0386428475469,0.0144430030789226,3.11007088662106,28.3958095999383,0.013050423386609,3.59229843951095,39.1459521854134,0.0130498129726635,3.6682858789647,15,24
"28",50.4111390499313,0.0152941512549296,2.5562611778999,43.7124139527766,0.0137753503469124,2.89636337370234,39.1500093288386,0.0128932805682072,3.11078085148029,15,24
"29",48.0814058308512,0.0190542255504988,4.20850677459656,43.1213892613831,0.0189070888789712,3.99451496187119,39.1467885569289,0.02,3.71344991532142,15,24
"30",38.4929855051523,0.017250235856045,4.59532049549475,35.8879872911725,0.0172639704747209,4.35694146621282,39.1459534913966,0.0192481930016338,3.69187468881227,15,24
