"","Cab","Cw","LAI","Cm","Car","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","LBFGSB_Car","SCE_iter","LBFGSB_fncall"
"11",66.7095857880562,0.0212817378988585,5.84845824455429,0.0246437282020113,28.0711383140493,66.7095843130011,0.0212817322737714,5.8484699253229,0.0246437372069594,28.0712733237137,41.2952024295336,0.0189980335619806,6.11407897385524,0.00886868309562973,33.7980812837465,36,29
"12",37.1758879379783,0.0216694305078173,4.23683498598027,0.0178228737872173,36.6307609902126,37.1758916237281,0.0216694298047642,4.23683387707554,0.017822878177812,36.6307833648313,41.29309732205,0.0196693452040136,6.11316250421837,0.0254166193581725,33.7980380728624,45,46
"13",55.0054611614325,0.0151948259846258,5.34268100363939,0.0232447392991272,41.2781460990373,55.0054720135966,0.0151948258872356,5.34267962008667,0.023244743003892,41.2781000244493,54.6056553260794,0.0142886222256428,9.19782084800714,0.0242632184274257,34.1588176211919,34,85
"14",37.1723919541344,0.0202304776442486,5.89528624593981,0.020115509784111,24.1341148476717,37.1723965585198,0.0202304888040429,5.8952716026795,0.0201155025451101,24.1340943916827,41.2930843694572,0.0205037296539011,6.11332149971334,0.0255243839982265,33.7980308319729,39,11
"15",49.7894608855719,0.0199404006618388,6.0150759449084,0.00779820418809495,22.458241525728,49.7894766431663,0.0199404001142689,6.0150829913794,0.00779822242602774,22.4582536481743,41.6272783471294,0.018367708913283,6.7044222393636,0.005,33.8012937343524,38,44
"16",58.4720679347428,0.0209316881339099,4.44219284993172,0.014129182630562,24.3942632349478,58.4720804306742,0.020931691835242,4.44219112472403,0.0141291850565926,24.3942738915836,41.2954793489132,0.0175148802061183,6.11409614449731,0.00745150567960091,33.7980894215204,44,24
"17",29.3423839603458,0.015259222141941,4.49576203109202,0.016814799531908,39.9788636002943,29.3424035950854,0.0152592361768299,4.49575438713224,0.0168148120348844,39.9788584866567,33.2934107067629,0.0200688553651183,3.09566350286939,0.0171555634718721,33.6523808369734,40,55
"18",58.367552917921,0.0123464943104756,4.64993268196635,0.0234936165991347,26.8202046473556,58.3675364968351,0.0123464997442533,4.64993022045766,0.0234935942491541,26.8201911257639,41.2948768630972,0.0117225043466089,6.11261765728345,0.0132000266139509,33.7980730802797,36,24
"19",62.1315102622008,0.0134798530714179,5.4508040502811,0.0178838133452695,43.0214436776993,62.1314970478228,0.013479850594558,5.45080568707608,0.0178838147020831,43.0217179449923,41.2954067394963,0.012815204323394,6.11319161072874,0.00764865828876682,33.7980880388028,34,32
"20",57.4075241941468,0.0110403546131906,5.91147433564563,0.0189421382739878,26.8772538300157,57.4075105767307,0.0110403526965124,5.91147637197913,0.0189421319253138,26.8771570029323,41.2952962693328,0.0112787610316894,6.11273305009064,0.00991781934019773,33.7980832078787,35,17
