"","Cab","Cw","LAI","Cm","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","SCE_iter","LBFGSB_fncall"
"1",37.0571062544175,0.0157612708305345,5.43164307887562,0.0187684306432372,36.4936216851847,0.0153246024491445,5.94588882534021,0.0182496925663587,38.5708997616588,0.0166988150450166,4.59596024121886,0.018688678510957,21,17
"2",27.0579995985811,0.0205365822228966,6.13441846473541,0.0211278745975398,26.2700111853635,0.0196652340183093,6.93239404543666,0.01906961671402,41.2920737140091,0.0233103347462687,6.11315985707721,0.03,21,17
"3",79.9887171573957,0.0198570767006649,5.63695146924069,0.00691350122706996,79.790933781398,0.019811578009139,5.6486274646671,0.00685439089025877,41.2948512189749,0.0173042221976065,6.11424233376792,0.005,21,17
"4",55.4593575571813,0.0170604541056694,2.48169604417516,0.0122326588638187,53.5765647242672,0.0157018826999367,2.68206471037903,0.0114299809954876,41.2942822933256,0.00902859917780664,6.11184252650411,0.0116841986695266,21,17
"5",67.9386234149861,0.0157318392001715,5.03380956514727,0.0160176262706718,67.1984593548286,0.0154534107591613,5.24780458716012,0.0157373217646505,41.2953715065236,0.0125035575436626,6.11362564150954,0.00667477440650345,21,17
"6",77.3347788125691,0.01748099484259,4.87531644394628,0.0228599433809237,75.8624356866845,0.0169577247363424,5.29925129825648,0.0222462403435658,41.295252406363,0.0131549350664592,6.11363927291793,0.00805881699746426,21,17
"7",63.4761004292673,0.0121780086670723,4.17159963768101,0.0200022006840345,62.0434582682985,0.0115985313427678,4.55136283081521,0.019377089937413,41.2947015367772,0.00953851110278371,6.11224657300235,0.0114538495844561,21,17
"8",70.209386836417,0.0194386763108457,2.99229877555525,0.0158636299763962,68.0624198331282,0.0183556448143372,3.18958752535903,0.0151235181542554,41.2951394136619,0.0117722823034739,6.11310638368025,0.00862751218500351,21,17
"9",49.9741136380759,0.0188546131070753,4.29797119681753,0.016887171168577,48.8027011583519,0.0180236753067321,4.69381306461478,0.0162889045235105,41.2942079156707,0.0158088811794974,6.11349910369618,0.0132334509944838,21,17
"10",55.0347271137704,0.0242747007934329,4.35834365289193,0.0191563047983071,53.6678661554239,0.0232622205142647,4.75157232348489,0.0183099323699381,47.6540878717736,0.0206712699614159,9.5,0.0170253929882351,21,17
"11",66.7095857880562,0.0212817378988585,5.84845824455429,0.0246437282020113,65.9063995806216,0.0209338281549685,6.12729763876817,0.0237773246646493,41.2944991946806,0.0169125715843233,6.1139196129474,0.010308421770589,21,17
"12",37.1758879379783,0.0216694305078173,4.23683498598027,0.0178228737872173,36.1124405879524,0.0201271348167227,4.90063836188679,0.0165001719573654,41.2932609143365,0.0207528694594869,6.11313727899401,0.0226346589263725,21,17
"13",55.0054611614325,0.0151948259846258,5.34268100363939,0.0232447392991272,54.6793066228265,0.0148275665927715,5.75585249677129,0.022411577450323,41.2945376265979,0.0132653254318526,6.1129544733352,0.014553423080125,21,17
"14",37.1723919541344,0.0202304776442486,5.89528624593981,0.020115509784111,36.7049413393675,0.0197051526201464,6.21543322097487,0.0188025393981498,41.293262104885,0.0209877651207463,6.11313709015101,0.0231234929283718,21,17
"15",49.7894608855719,0.0199404006618388,6.0150759449084,0.00779820418809495,50.1410767229246,0.0200522332640028,5.75782001355124,0.00741361119198516,41.294730654362,0.0182320868677854,6.11472046254989,0.005,21,17
"16",58.4720679347428,0.0209316881339099,4.44219284993172,0.014129182630562,57.5590399791395,0.020369023165172,4.67381694733082,0.0137384128145234,41.2946137820942,0.0164828051059326,6.11409455982451,0.0078950423728436,21,17
"17",29.3423839603458,0.015259222141941,4.49576203109202,0.016814799531908,28.7570153299339,0.0140719359608441,5.36304391206608,0.0156292691166354,41.2929925276798,0.0160174179972092,6.11248811226381,0.0295760618146235,21,17
"18",58.367552917921,0.0123464943104756,4.64993268196635,0.0234936165991347,57.1441853898992,0.0117803303973341,5.21476102207286,0.0226975713906728,45.3636551338334,0.0102297578660455,9.49999999997403,0.0174638855134098,21,17
"19",62.1315102622008,0.0134798530714179,5.4508040502811,0.0178838133452695,62.1427989350036,0.0133530644728286,5.56212302446924,0.0174965677679789,41.29509961415,0.0114447882113606,6.11299983837618,0.0090864019457742,21,17
"20",57.4075241941468,0.0110403546131906,5.91147433564563,0.0189421382739878,57.2941718501297,0.0109280604291798,6.09652919713174,0.0185675808454489,41.2950071657508,0.00998838493485195,6.11228834892746,0.0113581358537172,21,17
"21",51.7093952414159,0.0214418772802981,5.0672155182871,0.0160341590862629,51.2339001430765,0.0210405704007718,5.23791575619917,0.015418749518412,41.2942774165344,0.0184844653846507,6.11411919473769,0.0107051155650629,21,17
"22",33.2362811141585,0.0218650060662757,7.17174489124365,0.0259530136831735,32.5343027697534,0.0212241761617839,7.1315586654423,0.0234106909912506,32.6285849101281,0.0213093470757582,6.97222362380982,0.0235427789587686,21,17
"23",30.1779045956565,0.018826020381774,4.83442972998388,0.0254516892831759,28.9126209228367,0.0172236429979828,6.5835498645572,0.0228100575024968,41.2924938064492,0.019158188371968,6.1126201395753,0.03,21,17
"24",53.0289728224869,0.0146367420744577,4.30954646372196,0.0211849912372336,51.7718167599182,0.0138327188865179,4.84042992698651,0.0202963101370843,41.2944081448454,0.0121293252349034,6.11254464559442,0.0150913065839466,21,17
"25",67.7893319899028,0.0216169055506791,6.00840323918122,0.0132252660755241,67.6604506687519,0.0215773049246531,5.86991392611033,0.0128294317418111,68.2273889409555,0.0219426915846367,5.48645598872273,0.0126436401440864,21,17
