"","Cab","Cw","LAI","Cm","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","SCE_iter","LBFGSB_fncall"
"1",37.0571062544175,0.0157612708305345,5.43164307887562,0.0187684306432372,36.1489410339413,0.015619518494484,5.5996063843069,0.0174523741848559,41.2933525880174,0.0153542363499452,6.11265965918058,0.023449019763753,21,11
"2",27.0579995985811,0.0205365822228966,6.13441846473541,0.0211278745975398,24.8105944403836,0.0201940057014473,5.86147655131512,0.0159192866166046,31.7414824225214,0.0293069044642106,3.00865876470656,0.0194223072187677,20,55
"3",79.9887171573957,0.0198570767006649,5.63695146924069,0.00691350122706996,79.7167416145878,0.0198966367423909,5.56362323649387,0.00668519798011317,42.594275442385,0.0160179459717499,9.5,0.005,25,37
"4",55.4593575571813,0.0170604541056694,2.48169604417516,0.0122326588638187,51.737336101553,0.0143896673431267,2.89587915776411,0.0114653157718245,41.2945842504694,0.00817507030165221,6.11198610682009,0.0126859023276569,24,26
"5",67.9386234149861,0.0157318392001715,5.03380956514727,0.0160176262706718,66.9560877777616,0.0156797395155113,5.076813432063,0.0152776296398192,41.2961959149404,0.0138876951249032,6.11378925418767,0.005,18,22
"6",77.3347788125691,0.01748099484259,4.87531644394628,0.0228599433809237,75.1170998941182,0.0171866050778745,5.12484247366192,0.0214907026288896,49.4557283405192,0.0148957572388729,9.5,0.0112255405192599,18,48
"7",63.4761004292673,0.0121780086670723,4.17159963768101,0.0200022006840345,61.4491676331813,0.0114428651889551,4.67997290643302,0.0191943449656181,41.2954244493716,0.0107794629698999,6.1127032500231,0.00953002224342228,20,25
"8",70.209386836417,0.0194386763108457,2.99229877555525,0.0158636299763962,66.4476680878215,0.0175117035784101,3.36272009161679,0.0149798553431105,41.2953957752138,0.0124364104413057,6.11311728865265,0.00765694884746401,17,24
"9",49.9741136380759,0.0188546131070753,4.29797119681753,0.016887171168577,48.3105395863173,0.0181357185186932,4.64179263117796,0.0156916412463024,41.2952482567137,0.0162789880921246,6.11367359820333,0.0126695373779995,22,24
"10",55.0347271137704,0.0242747007934329,4.35834365289193,0.0191563047983071,52.7881807737075,0.0235276963787896,4.59270294511116,0.0171481968147134,41.2949204504643,0.0205221523603394,6.11414941504509,0.0111777948446776,25,39
"11",66.7095857880562,0.0212817378988585,5.84845824455429,0.0246437282020113,64.7043557663223,0.0214583712120636,5.4407503459723,0.0221655708818471,41.2950583901868,0.018928857061841,6.11392990175266,0.00845583113760728,18,24
"12",37.1758879379783,0.0216694305078173,4.23683498598027,0.0178228737872173,35.2279698864696,0.0205418938123311,4.6616974290727,0.014841484387691,41.2932873793106,0.0196379995570987,6.11295605966711,0.0234581731888286,18,47
"13",55.0054611614325,0.0151948259846258,5.34268100363939,0.0232447392991272,53.92242737326,0.015387653060054,5.23848585640994,0.0210414627669154,41.2950292843646,0.0146285821007959,6.11322030626552,0.0128022299389536,17,13
"14",37.1723919541344,0.0202304776442486,5.89528624593981,0.020115509784111,35.5318304042153,0.0203487197500875,5.40380842927821,0.016505192833371,41.2932806201062,0.0204388640278673,6.11302653140144,0.0235731236886042,22,23
"15",49.7894608855719,0.0199404006618388,6.0150759449084,0.00779820418809495,49.7514787129628,0.0203663819372864,5.44044374978954,0.00667278240937218,41.2957213094606,0.0188207877883547,6.11452429511001,0.005,21,45
"16",58.4720679347428,0.0209316881339099,4.44219284993172,0.014129182630562,57.139800067443,0.0206063962802779,4.55214087529643,0.0131186567589312,41.2952573326737,0.0174551386562687,6.11391567247144,0.00706058716327216,24,45
"17",29.3423839603458,0.015259222141941,4.49576203109202,0.016814799531908,28.2415995754892,0.014522025328645,5.06732908475732,0.014353256957087,32.6947399360699,0.0194140236072998,3.23466209255742,0.0145883101859668,18,75
