"","Cab","Cw","LAI","Cm","Car","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","LBFGSB_Car","SCE_iter","LBFGSB_fncall"
"20",57.4075241941468,0.0110403546131906,5.91147433564563,0.0189421382739878,26.8772538300157,57.4075408444313,0.0110403434355615,5.91150217458517,0.0189421356470858,26.8771475129543,45.0631539675247,0.010403222886846,9.49999999409974,0.0168242872548391,33.8077539492887,37,23
"21",51.7093952414159,0.0214418772802981,5.0672155182871,0.0160341590862629,26.1596186727599,51.70942701998,0.0214418935163296,5.06720496226892,0.0160341669084484,26.1596543447271,41.2936137050651,0.0197078394832355,6.11406016277215,0.0136743196811624,33.7980439995655,37,23
"22",33.2362811141585,0.0218650060662757,7.17174489124365,0.0259530136831735,24.2558977990309,33.2362551120673,0.0218650054339155,7.17170427736033,0.0259529968630818,24.2557981459172,41.2932970310894,0.0230779081417067,6.11269458999372,0.03,33.7980380392476,37,23
"23",30.1779045956565,0.018826020381774,4.83442972998388,0.0254516892831759,29.9354920376757,30.1779307105871,0.0188260139224311,4.83443675837258,0.0254517056787757,29.9355141766017,41.2929230741847,0.0186832057598679,6.11294543869487,0.03,33.7980269342965,37,23
"24",53.0289728224869,0.0146367420744577,4.30954646372196,0.0211849912372336,31.2651642032632,53.0289517581268,0.0146367373114185,4.30954859601418,0.0211849761713285,31.2650652736966,41.2936685354398,0.0128665650291584,6.11194855211669,0.0180632047826286,33.7980455542047,37,23
"25",67.7893319899028,0.0216169055506791,6.00840323918122,0.0132252660755241,24.522389564571,67.7893248951389,0.021616912836893,6.00838772562054,0.0132252574490013,24.5224648273041,41.2939048193522,0.019394815936494,6.11451788901075,0.00810455712263019,33.7980513425089,37,23
"26",38.7535110008646,0.0218849687064147,4.84817661206721,0.0210026319978787,30.2992340146584,38.7534770649943,0.0218849554939058,4.84818258806549,0.0210026088937774,30.2994207223817,41.2932575320241,0.0211928449301919,6.11325691613164,0.0230050893694637,33.7980369411918,37,23
"27",44.8783165360911,0.0169608403336997,6.14132380083457,0.0173629006943643,38.929004051992,44.8782936447546,0.0169608370188066,6.1413179602937,0.0173628748398277,38.929198111809,41.2936031315922,0.0167604309739777,6.1133766631526,0.016216203809025,33.7980514760135,37,23
"28",41.803369782635,0.0162876031455865,7.33477682442419,0.0132272217899766,17.1194674394076,41.8033537298343,0.0162876091784646,7.33472212529422,0.013227192104578,17.1194365009598,41.2936317355121,0.0167323409439412,6.11357429252403,0.0128917620954396,33.7980355076083,37,23
"29",39.094389975949,0.0181535070870578,4.15523027258786,0.0208359543405176,15.4658102212677,39.0943793084353,0.0181534978133856,4.15523525457879,0.0208359536712618,15.4658069722216,39.8162856081663,0.0189950931774973,3.84665799471675,0.0217436682197508,33.4746920260472,37,23
"30",39.3607463801483,0.0121938168165438,5.55497898677894,0.0139402106163402,33.3341640235636,39.3607384676673,0.0121938146549396,5.55498314927831,0.0139402099437049,33.3340814612767,41.2935983677389,0.0119703078473179,6.11159554027477,0.0145629190938967,33.7980493211446,37,23
