"","Cab","Cw","LAI","Cm","Car","SCE_Cab","SCE_Cw","SCE_LAI","SCE_Cm","SCE_Car","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","LBFGSB_Cm","LBFGSB_Car","SCE_iter","LBFGSB_fncall"
"1",10.9234281126641,0.0149826698261313,1.95905491682834,0.0133246852969751,7.78959675226361,10.9234250706458,0.014982659942565,1.95905583650481,0.0133246841988193,7.78959413097726,10.8268346575072,0.0140115455110178,2.07170671506477,0.0119362534222455,5.00724744176805,35,23
"2",43.3821229224929,0.0193924938817509,3.18676550030082,0.0165805524098687,5.90357589069754,43.3821290765024,0.0193925050965894,3.18676279479482,0.0165805573060263,5.90355915273971,39.1516513151794,0.0179929427423417,3.49774605602221,0.0152734336658071,7.38773274180007,35,23
"3",57.6441410456984,0.0182970817573369,3.67545752926607,0.0195178375625983,5.64847188070416,57.6441481757846,0.0182970700080884,3.67546144745993,0.019517821759777,5.64844531067706,39.3283948823782,0.0144924672522025,6,0.015037145096547,7.41778221253453,35,23
"4",52.5441147763055,0.0129913259041496,4.15926321096586,0.0106553502520546,6.8591711577028,52.5440992921447,0.0129913373699648,4.15925843214959,0.0106553412220624,6.85919986975303,39.6867088381145,0.010921928683163,5.99999999999997,0.01,7.49654253140396,35,23
"5",37.1132727292296,0.0111940944031812,2.82990129657731,0.0180194962304085,5.28810478746891,37.1132446962658,0.0111940938211084,2.82990197206804,0.0180194935825956,5.28810044331888,39.1416302756107,0.01,3.11863396576263,0.0181009837009192,7.38907576239351,35,23
"6",42.8968309871662,0.0181620598491281,5.18456742273538,0.010941526691895,5.78998441342264,42.8968213149271,0.0181620631195083,5.1845646874432,0.0109415176518021,5.78998501413711,39.1573054977054,0.02,4.22868578163024,0.01,7.39555265646402,35,23
"7",56.2395266149214,0.0184079137421213,1.54583592023957,0.0136491585406475,5.54850002750754,56.2395011209469,0.018407915833257,1.54583621929426,0.0136491465902298,5.54850801731527,39.1485612690001,0.01,2.37650412296203,0.01,7.38848822652527,35,23
"8",22.4867290719752,0.0190650047222152,5.10120319903025,0.0151694387104362,6.23005289584398,22.4867220516196,0.0190649984397443,5.10121024230822,0.0151694463765548,6.23004513830156,29.1392511706422,0.0198446674872816,5.99999879198497,0.02,5,35,23
"9",42.8633841844943,0.0100917234667577,3.43732603170941,0.0121913328068331,5.44552525971085,42.8633826560076,0.0100917297402961,3.4373236468762,0.0121913359563343,5.4455174558337,39.1506055544626,0.01,3.50605516015221,0.0116651467153823,7.39352535603953,35,23
"10",22.4827336618679,0.0143859851104207,1.54672996113218,0.0118537623388693,5.36680973600596,22.4827228000879,0.0143859870958746,1.54672988599054,0.0118537539116841,5.3667984933993,22.0207792318201,0.013750475974004,1.59569983826143,0.0113538487912849,5.00333656890879,35,23
"11",36.9022410120821,0.0160350632970221,5.02500769852235,0.0108690508571453,5.59916116297245,36.9022367968733,0.0160350635419131,5.02500808853378,0.0108690408060785,5.59913733277584,39.1463874400906,0.0188103059364421,3.691926639222,0.0105232519785611,7.39358897141501,35,23
"12",46.8252204968489,0.0138650896190666,1.87266771032695,0.0164667644631118,8.64073552656919,46.825232394049,0.0138650920035119,1.8726670819181,0.0164667804079462,8.6407555600579,39.1394535510179,0.01,2.41031157629461,0.0127126725677316,7.38965063143941,35,23
"13",13.5341530975381,0.0127810862590559,1.29199120084432,0.0189893093961291,6.20492017362267,13.5341554876475,0.0127810815893329,1.29199124535087,0.0189893103312105,6.20491438077221,13.6763697782979,0.0127018378608198,1.2973325130195,0.0185565887467233,5.00004514181526,35,23
"14",46.7057747633383,0.0155540121602826,4.38774058045561,0.0133197843609378,6.34094309527427,46.7057913046552,0.01555401751289,4.3877405137263,0.013319784225564,6.34097945179151,39.2706234723877,0.0141176941183987,5.39689558575958,0.01208040755403,7.41456405920749,35,23
"15",51.0074402996581,0.0139852678519674,2.28391104278184,0.0157468939316459,6.28834169358015,51.0074078327912,0.0139852704630833,2.28391070682294,0.0157468818824819,6.28835145633149,39.1465953080823,0.01,3.64624105047799,0.0106282644239858,7.39359087452304,35,23
"16",45.608599079025,0.0169330885913223,5.81518282795997,0.0151690783677623,6.31954758428037,45.60862676178,0.01693308002568,5.81519629311394,0.0151690851985909,6.31953233610957,45.213176925586,0.0168317088783443,5.99999999999968,0.0152219367441216,7.42133369179993,35,23
"17",39.0964517044753,0.0158634860278107,4.20130080351608,0.0183633104595356,6.114766523242,39.0964530031069,0.0158634793692179,4.20130357674268,0.0183633111829213,6.11476077471247,39.164425203515,0.0158446580478055,4.28111597556792,0.0182357201005187,7.38350266450756,35,23
"18",17.984321273324,0.0156743601849303,3.84577918638309,0.0139557754481211,5.30055046547204,17.9843210091313,0.0156743690863033,3.8457760199594,0.0139557811827971,5.30054295019521,18.3959534659653,0.016170659689331,3.6519707308928,0.0141575474990769,5.00003590750732,35,23
"19",14.4890338236075,0.0179824765096419,1.5190313576242,0.0102751714969054,5.86677262559533,14.4890252864935,0.0179824726364839,1.51903153153365,0.0102751684606104,5.86676989598264,15.0342679513848,0.02,1.43293719066956,0.010462310041035,5.00047048138668,35,23
"20",40.6045403685565,0.0159662058041431,2.48532686285731,0.0139305307203904,7.84751656930894,40.6045146768479,0.0159661878748607,2.48532937350066,0.0139305125083745,7.84752051969621,39.1400603415189,0.015716533505774,2.52444670964349,0.013472406049363,7.39121489795767,35,23
"21",57.4735222741747,0.0122086690017022,3.66614932772344,0.0169091721042059,8.54623491410166,57.4735595957063,0.0122086676916691,3.6661503001737,0.0169091730669756,8.5462273568168,39.2350558422248,0.01,5.44600756018365,0.0132395749167795,7.41021051879403,35,23
"22",24.289726858131,0.0167147262953222,2.52083341023176,0.0192882710625418,5.74200738687068,24.289719171835,0.0167147194017588,2.52083435950302,0.0192882637291984,5.74200244059992,25.9799375582526,0.02,2.21086726384159,0.02,5.00094006294372,35,23
"23",31.2895046126756,0.0179651243495755,2.03330662566634,0.0189326038630679,6.52673003263772,31.2895044203408,0.0179651237213744,2.03330707706597,0.0189325670166518,6.52672463627955,32.4204457762597,0.02,1.90608758505428,0.02,6.49459266042919,35,23
"24",27.7752797515828,0.013673695505131,2.59651294107573,0.0180716234468855,6.21714537031949,27.7752710885195,0.0136736946718706,2.59651326861861,0.0180716292149458,6.21715948899349,39.0812768806532,0.0168057797313792,2.20798918973391,0.02,7.37097391519644,35,23
"25",24.679302829656,0.0188973686192185,3.302241351958,0.0187693252763711,6.45078505389392,24.6793295660121,0.0188973858070189,3.30223754167781,0.0187693353948393,6.45076856406151,30.3963555703763,0.0194738152068437,3.24915061222571,0.02,5.000000007618,35,23
"26",24.9837101487409,0.0171631584083661,3.31883747782274,0.010204305278603,7.21185639966279,24.983677457252,0.0171631513680711,3.31883985769092,0.0102042836442795,7.21188204925482,25.8133202803421,0.0177384009643644,3.18357250123278,0.01,5.40316316732717,35,23
"27",34.0386428475469,0.0144430030789226,3.11007088662106,0.0150990321510471,5.7676757266745,34.0386660957594,0.0144430038577051,3.11007081218353,0.0150990503799668,5.76769179093839,39.0847802308841,0.0163802114835794,2.71789948673798,0.0175731277289537,7.36412100195534,35,23
"28",50.4111390499313,0.0152941512549296,2.5562611778999,0.0137903013359755,5.93357989098877,50.4110972040115,0.0152941438049279,2.55626210048492,0.0137902992621137,5.93358728260467,39.1473995328625,0.0113391226899221,3.63976771910241,0.0108802601216056,7.39357624476229,35,23
"29",48.0814058308512,0.0190542255504988,4.20850677459656,0.0141374600911513,5.57462027762085,48.0813471648936,0.0190542032261673,4.20851492025311,0.0141374627297535,5.57464006502014,39.1540078369817,0.02,3.83856475975101,0.0117989455802687,7.39426659208273,35,23
"30",38.4929855051523,0.017250235856045,4.59532049549475,0.0122757158381864,6.66172028984874,38.4929610004092,0.0172502177304058,4.59532925943778,0.0122757115400398,6.66169316946825,39.1463371257028,0.0194354174368682,3.69139517256341,0.0116406936636927,7.39360946736882,35,23
