"","RunNr","mRF_Grid","mRF_LHS"
"243",243,0.0444473430923074,0.0125780234029913
"244",244,0.0989152802838461,0.0232466506590371
"245",245,0.170611101236073,0.0259500452929762
"246",246,0.0966495370538769,0.0234371077554692
"247",247,0.173524068167052,0.0558543785230401
"248",248,0.0382207718002145,0.0212815142960591
"249",249,0.0185194222299357,0.00886964644254612
"250",250,0.331692492218637,0.0584991924038657
"251",251,0.216584206115476,0.015091162973033
"252",252,0.0713477476334244,0.015781262254771
"253",253,0.0269740863018107,0.0127004966922662
"254",254,0.268424112576441,0.0203071844926988
"255",255,0.0639843503725724,0.0167164825965502
"256",256,0.119540316997376,0.0208720766470245
"257",257,0.154282471883942,0.02152656460337
"258",258,0.128231437615377,0.0341296783740232
"259",259,0.0331736188456096,0.0252611576223929
"260",260,0.0683970295130472,0.0248298932446736
"261",261,0.0462670329607681,0.0163449957514157
"262",262,0.156680006375759,0.0191842674841173
"263",263,0.0894248875624495,0.0223183913793335
"264",264,0.0320778744178511,0.0207559901493044
"265",265,0.0339475053387914,0.0128957090640181
"266",266,0.209243501098052,0.0361607322458281
"267",267,0.0596764506618609,0.0134229927999399
"268",268,0.0150259580366613,0.0140640928324597
"269",269,0.0614397222663181,0.00817203733348069
"270",270,0.235041446924898,0.0459980681495096
"271",271,0.502697629702469,0.0427766988637385
"272",272,0.0477156190612614,0.0110379900724517
"273",273,0.0771449357545013,0.0194877896142709
"274",274,0.0531081051925757,0.0107802395004533
"275",275,0.200122658662744,0.0220406785518108
"276",276,0.0237394506749721,0.00794345603017077
"277",277,0.0819706570033687,0.0132482278427075
"278",278,0.0560181177649539,0.0122699375501092
"279",279,0.216204216579005,0.0364333811887519
"280",280,0.0827724218879512,0.0205407171737856
"281",281,0.0925948971619231,0.0329338437136245
"282",282,0.336763749315785,0.0939348642195526
"283",283,0.539427755243438,0.0622364047923067
"284",284,0.0495636111613267,0.016081335033429
"285",285,0.0463621093061638,0.00880581487551986
"286",286,0.286224598004897,0.0770315216863909
"287",287,0.200192283074049,0.0403656042732643
"288",288,0.131713254094279,0.0270781195086618
"289",289,0.0317020572244362,0.0134639411848644
"290",290,0.051216926544345,0.0123494553958178
"291",291,0.0674417580425202,0.0236644702325305
"292",292,0.507389145085875,0.133770740406321
"293",293,0.0588550322445036,0.0294551642330459
"294",294,0.195150276972133,0.053558709374347
"295",295,0.0587467784536203,0.0209672350750583
"296",296,0.361102501216841,0.0448102345275236
"297",297,0.0396671552238525,0.0170578426671011
"298",298,0.288484036128068,0.0212272942267529
"299",299,0.56034447138363,0.101685362899522
"300",300,0.0749560239461565,0.011680917428499
"301",301,0.0678111939183286,0.026470210207061
"302",302,0.114921492189672,0.0270536588317317
"303",303,0.0245594930506873,0.0183888790697053
"304",304,0.02907164066388,0.0126083417678688
"305",305,0.0964986884388625,0.0148635636895981
"306",306,0.0316136886771948,0.0180660745678206
"307",307,0.190264870519997,0.0421716668191982
"308",308,0.053493518151492,0.00679947774343638
"309",309,0.052053419031157,0.0224002992986686
"310",310,0.0683801862651315,0.0121780890114773
"311",311,0.0668486081881932,0.0241253933131086
"312",312,0.00857635538510999,0.00430172482362087
"313",313,0.137993938062804,0.0314221239754478
"314",314,0.0296299630580554,0.00800969838431789
"315",315,0.02385697470644,0.00687867680203174
"316",316,0.421709841609266,0.0666917581738276
"317",317,0.23718197483287,0.0219104540047985
"318",318,0.0358932679133583,0.0178190178279304
"319",319,0.0575161376320214,0.0319175677038298
"320",320,0.070838518472161,0.0173202309429774
"321",321,0.0484986085546649,0.00999516196702345
"322",322,0.0428366048939903,0.00954193956151321
"323",323,0.0506349709679805,0.0116956550480589
"324",324,0.0916937123147375,0.0157925833058842
"325",325,0.055629357149535,0.0241670775282454
"326",326,0.0323534451775162,0.00699006221479944
"327",327,0.0647576553685789,0.0205975201406537
"328",328,0.128367157258938,0.0187296924408171
"329",329,0.0557468257359016,0.0220411069326141
"330",330,0.294516841861773,0.0543086573308658
"331",331,0.0301640946413171,0.00961828717392579
"332",332,0.0226246436655105,0.0138091071831093
"333",333,0.0185456508352097,0.00611273977755636
"334",334,0.113211624235887,0.0178521862405039
"335",335,0.0236057267388552,0.00428664859810133
"336",336,0.108245715035025,0.0202577011392486
"337",337,0.0281407012937757,0.0220398111782471
"338",338,0.0228567034100463,0.0155468735511028
"339",339,0.104685765244955,0.0307467420954704
"340",340,0.38363791109292,0.0153108902293302
"341",341,0.328306961691746,0.0538294890495956
"342",342,0.00882639658545082,0.0102468173583993
"343",343,0.0862889810977549,0.0139459833407781
"344",344,0.0263151164171128,0.0173241531833562
"345",345,0.039725406290525,0.023454777781472
"346",346,0.0711292124243058,0.0245751433128264
"347",347,0.112053563982653,0.024929589564867
"348",348,0.0365040276226037,0.0230880367423392
"349",349,0.0760404927262278,0.016382476558438
"350",350,0.0493332387053631,0.011908578077814
"351",351,0.0142410983053571,0.013467500706644
"352",352,0.039809731237353,0.0134944341711389
"353",353,0.0825746341565128,0.0178501010755373
"354",354,0.103186448462588,0.0191416398744537
"355",355,0.0667945905132142,0.0144877511486455
"356",356,0.0483753026715946,0.012439017238901
"357",357,0.0819254161456247,0.0178788902115775
"358",358,0.221865904955632,0.0199304733169627
"359",359,0.0708679272687247,0.0132880646833942
"360",360,0.0746136506822412,0.017789883893599
"361",361,0.105763506017859,0.0256075983879369
"362",362,0.0320131411551712,0.011660762028344
"363",363,0.0834777917577939,0.0339814980188804
"364",364,0.0227661789992993,0.00460424601622179
"365",365,0.258771627030262,0.0695289249695452
"366",366,0.0468519797376291,0.0124415178663392
"367",367,0.0150710785647914,0.0142515556067127
"368",368,0.205737138887754,0.0331684294917057
"369",369,0.0294407919293541,0.00966949354995542
"370",370,0.0218873149632139,0.0116160055284542
"371",371,0.114622722521696,0.0343718269481708
"372",372,0.18376044952307,0.0565326494946401
"373",373,0.0316088568958932,0.00813158751688325
"374",374,0.0715806025868598,0.0292907999817684
"375",375,0.0846753246173282,0.0122254642833183
"376",376,0.26367909913586,0.0405940114966282
"377",377,0.0873451486963183,0.0212397785495882
"378",378,0.19310367685237,0.0829743658292597
"379",379,0.166667692225986,0.0775419089570736
"380",380,0.122932508373131,0.0368938842089436
"381",381,0.149206101997941,0.0471132586799453
"382",382,0.0258206626448256,0.0243135777709089
"383",383,0.0392202977781416,0.0218015431041404
"384",384,0.0564996908507702,0.0102893789413041
"385",385,0.0879953712608796,0.0287588767859521
"386",386,0.101881815852454,0.0379183555998916
"387",387,0.0108557572583914,0.0118944625102977
"388",388,0.0137456715491006,0.00490569097142885
"389",389,0.0362447683052753,0.0151326497059188
"390",390,0.0288593171810651,0.0243089098437201
"391",391,0.0198496853074716,0.0143823052761286
"392",392,0.0268687883583669,0.0038217424450963
"393",393,0.0442101792819377,0.0120283537187029
"394",394,0.048525758503402,0.0183638504801307
"395",395,0.0598715575958664,0.0186130150947614
"396",396,0.0717104338183927,0.0240044965551412
"397",397,0.141131848259003,0.0240303716454053
"398",398,0.023522717962314,0.0126656908945578
"399",399,0.0829955638215814,0.0131286377439675
"400",400,0.0316891724532027,0.0171868153269733
"401",401,0.122847200511431,0.0421287332623204
"402",402,0.0431520713638198,0.0222006333152246
"403",403,0.0255532174038761,0.00981950914977832
"404",404,0.0986085677149093,0.0240750937667594
"405",405,0.0545817689592054,0.011984237612885
"406",406,0.062182728344624,0.0220640748511936
"407",407,0.0225612472270423,0.0239751622353069
"408",408,0.35467832208825,0.0423483406093903
"409",409,0.242615507247804,0.0294296628110957
"410",410,0.110097188884078,0.0267267625447917
"411",411,0.272108273789674,0.047106965344929
"412",412,0.0459274770593059,0.011480390267319
"413",413,0.0805822121777128,0.0171040461489287
"414",414,0.08672362786283,0.016477464912644
"415",415,0.0954252615094164,0.0232736076600643
"416",416,0.044856221455524,0.00612811198000327
"417",417,0.0915614229375444,0.0130055008318257
"418",418,0.115450327397889,0.0179548630616613
"419",419,0.0189793909326319,0.0150748886715673
"420",420,0.0573408328379177,0.0213587047900213
"421",421,0.0894326793116862,0.0112375537602659
"422",422,0.0752570918721882,0.0134204860144801
"423",423,0.0560127915987428,0.0139270766055905
"424",424,0.0382091613658167,0.00843065097809591
"425",425,0.0187578158005913,0.0141838188575469
"426",426,0.108836474038631,0.0237218260290934
"427",427,0.0290387599009018,0.010161032063261
"428",428,0.0293676215510233,0.00290225795657341
"429",429,0.258535066877853,0.0377814264075228
"430",430,0.00987231373730902,0.00424950884858333
"431",431,0.0743635712245847,0.0123464880955676
"432",432,0.0461202227266967,0.015517396820276
"433",433,0.0351854896622163,0.0286966598252035
"434",434,0.013026895504582,0.00816992034517328
"435",435,0.0122734092721321,0.00580482679883758
"436",436,0.393848626759471,0.0238269225353246
"437",437,0.0353064545062614,0.0288688109195955
"438",438,0.518188669759835,0.123591071326781
"439",439,0.0375154732407308,0.00392741182292554
"440",440,0.0285539969328207,0.024879482543308
"441",441,0.0973865772426042,0.00966108886092767
"442",442,0.0633250244833921,0.00818506458483772
"443",443,0.08196922091063,0.0182448755387957
"444",444,0.065805672298236,0.0166144372164219
"445",445,0.0922528555579078,0.0160799983486295
"446",446,0.125764207219117,0.024655125703998
"447",447,0.253753630861443,0.0296237617478639
"448",448,0.170027362650312,0.0388201766514157
"449",449,0.0383745422004507,0.00690128955059884
"450",450,0.103731149381504,0.0146446429848569
"451",451,0.0534719546555588,0.0196609272791834
"452",452,0.100705221609802,0.0244958742095018
"453",453,0.0444485471403294,0.0322002533635878
"454",454,0.0584567798846564,0.0217181592610824
"455",455,0.0324886853399501,0.00754645171389673
"456",456,0.0774701006699795,0.0190950249974394
"457",457,0.038353987596248,0.0225444822845405
"458",458,0.0793429546066928,0.00953127153360652
"459",459,0.059331309303694,0.0100049039605825
"460",460,0.0137870356225913,0.0146857650672713
"461",461,0.0857531244470549,0.020255346696846
"462",462,0.0252053205865887,0.0100301212892349
"463",463,0.0252150629495651,0.0068865194202019
"464",464,0.115133911408194,0.036190990986364
"465",465,0.063468992556046,0.0132533572340758
"466",466,0.36998633574665,0.0295289921621822
"467",467,0.0813304597290242,0.0118095346544939
"468",468,0.0429334922787491,0.0123168251132759
"469",469,0.224926923571465,0.0203583741056975
"470",470,0.0120074851780459,0.0155703056715938
"471",471,0.0113274945141287,0.00550010684786179
"472",472,0.197481261976477,0.0181174161846112
"473",473,0.0374939742232242,0.0346292557276641
"474",474,0.0791249642832736,0.0215567133440866
"475",475,0.109028620372686,0.0216799686258629
"476",476,0.130208962806996,0.0298597846244694
"477",477,0.138332200923948,0.0249568636000248
"478",478,0.0634076630404879,0.00831565347169305
"479",479,0.382046560577134,0.0178644562081027
"480",480,0.124444525617828,0.0249182100358455
"481",481,0.0691417964382662,0.0104390452168243
"482",482,0.024349712993788,0.0145838138662463
"483",483,0.0901911510030242,0.0321154407984783
"484",484,0.102551846903674,0.0357496214466201
"485",485,0.0439648778836863,0.0111234492603757
"486",486,0.0472520093087892,0.0141954301199525
"487",487,0.0457246439480929,0.00991154408059584
"488",488,0.097365056631084,0.0291533343162478
"489",489,0.0525587138079806,0.0105768416138775
"490",490,0.0933105907236357,0.0181228807476131
"491",491,0.0709956004489211,0.0198330407341431
"492",492,0.0921144465781768,0.0208092281190034
"493",493,0.197883422703,0.0429501103732211
"494",494,0.053111014715413,0.0340205021562459
"495",495,0.0556515351044577,0.0156005936944962
"496",496,0.0683585523205138,0.0144715327082169
"497",497,0.0389380136156957,0.0159714600104671
"498",498,0.279655189878159,0.059793634004092
"499",499,0.0145850274642753,0.00946248923000894
"500",500,0.0459817137329646,0.00838841670095322
"501",501,0.0489476123760789,0.0097620395022776
"502",502,0.141219466337339,0.0306259985918481
"503",503,0.0891157709109721,0.023455705665479
"504",504,0.0491645299248084,0.0252765839065849
"505",505,0.073653547241219,0.0220148335190023
"506",506,0.0401346291027846,0.0108849136674548
"507",507,0.0580902551647126,0.0257048270713139
"508",508,0.0821233976403064,0.0149652536356104
"509",509,0.308921830565184,0.0326507191485566
"510",510,0.0380819722912674,0.00649067887021241
"511",511,0.151388505965065,0.0608044266905751
"512",512,0.0165951886594445,0.00907036380055573
"513",513,0.0669269953224491,0.00629920795418717
"514",514,0.0936018041360912,0.0221742303582564
"515",515,0.0325613974283214,0.00762140708648528
"516",516,0.421583541470979,0.0465595362429276
"517",517,0.177206753621711,0.0554323189589112
"518",518,0.33904969988493,0.0148584072597986
"519",519,0.124380434976756,0.0480014872427424
"520",520,0.13836484274737,0.0254781545853772
"521",521,0.41879711522632,0.0412189204060056
"522",522,0.202033012731248,0.0346007660926426
"523",523,0.0439563537303486,0.0123949572900264
"524",524,0.0470011988671724,0.0162365011348787
"525",525,0.0209799319590234,0.0198167745605453
"526",526,0.0366771151365114,0.0288723962663759
"527",527,0.0885449187279631,0.0200356224692982
"528",528,0.0570533497221869,0.0105858257257206
"529",529,0.0788637270558078,0.017230410521675
"530",530,0.0495228791201126,0.00837249020017968
"531",531,0.076787849460392,0.0109460075844243
"532",532,0.113073053908599,0.0432144159592732
"533",533,0.0780399784104873,0.0113386378496158
"534",534,0.0687424282502758,0.0105599782845288
"535",535,0.0432793106065619,0.0170962109928179
"536",536,0.369758861338092,0.0349383624039673
"537",537,0.015731534554523,0.0105227692528512
"538",538,0.164288115371,0.0499586913100994
"539",539,0.122767635318285,0.0252068419205039
"540",540,0.0721708410935864,0.0147567873137008
"541",541,0.0352952206678983,0.0373485242729931
"542",542,0.127702613818073,0.0349887809774492
"543",543,0.302863281104159,0.021628849616084
"544",544,0.0232824614205762,0.0151676641627641
"545",545,0.0209418493511512,0.00738585143632963
"546",546,0.0443883467506865,0.00802779014195367
"547",547,0.142576459603658,0.0403903893410648
"548",548,0.0757644605946957,0.0110412161109798
"549",549,0.0774201366116447,0.00683624019451186
"550",550,0.0374558236053256,0.00941244149395292
"551",551,0.161018859402394,0.0235356068638739
"552",552,0.14613653014758,0.0193497403480569
"553",553,0.32479695744967,0.0596679273711423
"554",554,0.030624655874245,0.0257747445087769
"555",555,0.111593887825721,0.0544876990501424
"556",556,0.183552090149913,0.0484181820441127
"557",557,0.0426334296840727,0.00615371057634306
"558",558,0.332131040001835,0.0185424874579605
"559",559,0.0378470527242311,0.0074106654382135
"560",560,0.0155150325092213,0.00774419717494622
"561",561,0.227933222223341,0.0260035345725029
"562",562,0.0315166606365779,0.0180290250483367
"563",563,0.119623902840144,0.0281151536102026
"564",564,0.0601239660476554,0.00905214933667334
"565",565,0.381722424026457,0.0143958772495741
"566",566,0.318080950832518,0.0961103995434141
"567",567,0.1633520184003,0.0409415745416872
"568",568,0.118006305584499,0.0312842089231173
"569",569,0.072449226945965,0.0207001164629096
"570",570,0.178915165391636,0.0314145317821528
"571",571,0.203486237505244,0.0357338259915962
"572",572,0.550209882228903,0.109177475549538
"573",573,0.0674475230219567,0.0135606705401852
"574",574,0.0967702066758322,0.0282922450837886
"575",575,0.075916411153657,0.0301384170046614
"576",576,0.0575259588777351,0.0230040004813428
"577",577,0.0599357869001092,0.0149740977096789
"578",578,0.0412106924625306,0.0300634779918302
"579",579,0.0741382631209517,0.00921307146259367
"580",580,0.0631781725653201,0.0231542044286647
"581",581,0.0711929818227405,0.0166771958622579
"582",582,0.344972895696395,0.0311747065258157
"583",583,0.140930354926785,0.0207908971168195
"584",584,0.0536017394429234,0.0215761175643203
"585",585,0.0955164215466356,0.0154125175329781
"586",586,0.117582756286989,0.0279985077553119
"587",587,0.175859889762513,0.0513740979588352
"588",588,0.0643683671725302,0.0164904280016856
"589",589,0.06910071405776,0.014449309718831
"590",590,0.0350956531540221,0.024617443253076
"591",591,0.0533079464183866,0.0176450298063711
"592",592,0.27401138569151,0.0160787196749151
"593",593,0.0289784312770124,0.0173942218975006
"594",594,0.199926971796284,0.0294656739951043
"595",595,0.0265379741023042,0.016309185445888
"596",596,0.0566511203625755,0.00416896146799213
"597",597,0.0693317971996134,0.0239711703498645
"598",598,0.54143315247312,0.0858314487084607
"599",599,0.0626542308987811,0.0159375025469741
"600",600,0.127403669186625,0.0314717103891705
"601",601,0.0678068781819153,0.00820462098773834
"602",602,0.0160102076758051,0.0133580451393388
"603",603,0.0447274850560556,0.00726000780967408
"604",604,0.0263122222527928,0.0142129197126949
"605",605,0.522757007277552,0.0640006386750051
"606",606,0.100897900577675,0.0281941041212942
"607",607,0.402227172164948,0.0289922919774382
"608",608,0.0620469155481648,0.0120741882864553
"609",609,0.0714378286685746,0.00801304417658911
"610",610,0.0431684710441106,0.00717892945220214
"611",611,0.0843878264448951,0.0203594779281047
"612",612,0.0202756343234847,0.0179737730601059
"613",613,0.0700652010390827,0.0115264161600517
"614",614,0.0872139108851014,0.0247347749282143
"615",615,0.134734570680114,0.0319201976445813
"616",616,0.0625384190426954,0.0206290012873337
"617",617,0.181494709003723,0.0613890749932166
"618",618,0.0701106168832899,0.0222868216015102
