"","Cab","Cw","LAI","SCE_Cab","SCE_Cw","SCE_LAI","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI"
"1",44.9426165772304,0.0230991287394736,1.62248861090096,44.9426327271839,0.0230991168167009,1.62248911250763,40.0007687373271,0.0216800834333581,1.68827431699555
"2",27.6929742382298,0.019719356302355,1.58500968607576,27.6929850956978,0.0197193540791909,1.58500974733913,39.9946857774542,0.0241166879757293,1.41058047631364
"3",47.3114357864273,0.0192210224664734,3.72916392427366,47.3114528443005,0.0192210332749615,3.72916161003014,40.0197016304089,0.0166673313850262,4.77091688334827
"4",51.0748705769383,0.0126462380805036,4.53706584903083,51.074853286627,0.0126462428420799,4.53706131367747,40.0621486961183,0.0111584288099641,6
"5",48.6367202748024,0.0176092497244569,2.77530757569954,48.6367219433015,0.01760923150507,2.77531055610742,40.0140413259385,0.0151566404413707,3.2908770596
"6",35.4191741926547,0.0220897078009985,4.76221545290843,35.4191780758887,0.0220897186709316,4.76221155802536,40.0046192498879,0.024531972223763,3.97465260773275
"7",62.6767175267627,0.0267933977576452,3.79621176073414,62.6767139114186,0.0267933734006144,3.79621769392049,40.0288291083251,0.0213867143818786,6
"8",45.8476485461715,0.019486061363285,1.77594721349846,45.8475969128376,0.0194860566191514,1.77594773993788,40.000686564821,0.0178050462703071,1.89362905747804
"9",30.6813912918729,0.0219383580577968,3.68223938284885,30.6814069704363,0.0219383808664956,3.68223563746316,39.998791282124,0.0289080657252815,2.65135793633358
"10",6.7795016923375,0.0197309747970855,0.741273807838415,6.77950103330686,0.0197309822818412,0.741273725658035,6.75563578389686,0.0198726390092365,0.738450251177105
"11",56.8739637721466,0.013114702215857,5.86604740340207,56.8739008281502,0.013114691711603,5.86605695873622,56.641624003131,0.0130274243587551,5.99999982771939
"12",39.3259958647715,0.0179250271835016,2.26555704706698,39.3259855668154,0.0179249997563973,2.26556005082708,40.0020521961001,0.0173125591603958,2.35632536339452
"13",39.7571460535158,0.0180285502314483,0.911730747366938,39.7571620003547,0.0180285647394443,0.911730467101193,39.9997187995537,0.0181458396158545,0.909007459507967
"14",54.1575431602795,0.0197034330164441,4.13943925488483,54.1574945529809,0.0197034157964654,4.13944498359133,40.0313930321516,0.0166131935440402,6
"15",52.3183179264713,0.0255001268599194,2.72989079223835,52.3182777903027,0.0255001349515934,2.7298898866534,40.0117970258155,0.0195035466564551,3.80172503777947
"16",48.9085198182626,0.0238158787422877,2.92151999453366,48.9084678801311,0.0238158788862978,2.92152018514097,40.0107535141837,0.0195271838138311,3.76724077395163
"17",53.7846605741233,0.0191773820187321,4.37947872490155,53.784656857834,0.0191773687635254,4.37948322629911,40.0320181865117,0.0166535107477079,6
"18",51.732044510966,0.0187331915993175,3.05600431756133,51.7320192726454,0.0187331890971084,3.05600310527889,40.0193369959538,0.0152510601398954,4.04046423173143
"19",41.1184747504779,0.0234848168770237,1.51345358223519,41.1184741621798,0.0234848123281886,1.51345342572536,39.9992482333657,0.0246093020011543,1.47962033234742
"20",10.1597245620494,0.0227833159933683,3.37758459902869,10.159725899572,0.0227833001698958,3.37758695296234,10.2509998507105,0.02325488563859,3.29417512779311
