The following table was created as response to the SQL query
SELECT m_methodname "general method", sbs_sbsname "SBS name", cglv_name "clonal growth organ 1", crlv_name "role of CGO 1", cglv_2name "clonal growth organ 2", crlv2_name "role of CGO 2", cglv_3name "clonal growth organ 3", crlv3_name "role of CGO 3", cglv_4name "clonal growth organ 4", crlv4_name "role of CGO 4", cgo_valid "valid", ref_refname "reference" FROM (SELECT sbs_cgo.cgo_valid, m.m_methodname, sbs_cgo.sbs_sbsname, sbs_cgo.cglv_name, sbs_cgo.crlv_name, sbs_cgo.cglv_2name, sbs_cgo.crlv2_name, sbs_cgo.cglv_3name, sbs_cgo.crlv3_name, sbs_cgo.cglv_4name, sbs_cgo.crlv4_name, sbs_cgo.ref_refname, sbs_cgo.cgo_sbsnumber FROM (SELECT cgo_cglv.cgo_valid, cgo_cglv.cgo_methodid, sbs.sbs_sbsname, cgo_cglv.cglv_name, cgo_cglv.crlv_name, cgo_cglv.cglv_2name, cgo_cglv.crlv2_name, cgo_cglv.cglv_3name, cgo_cglv.crlv3_name, cgo_cglv.cglv_4name, cgo_cglv.crlv4_name, cgo_cglv.ref_refname, cgo_cglv.cgo_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT cgo_crlv.cgo_sbsnumber, cgo_crlv.cgo_valid, cgo_crlv.cgo_methodid, cglv.cglv_name, cgo_crlv.crlv_name, cgo_crlv.cglv_2name, cgo_crlv.crlv2_name, cgo_crlv.cglv_3name, cgo_crlv.crlv3_name, cgo_crlv.cglv_4name, cgo_crlv.crlv4_name, cgo_crlv.ref_refname FROM (SELECT cgo_cglv2.cgo_sbsnumber, cgo_cglv2.cgo_valid, cgo_cglv2.cgo_methodid, cgo_cglv2.cgo_1id, crlv.crlv_name, cgo_cglv2.cglv_2name, cgo_cglv2.crlv2_name, cgo_cglv2.cglv_3name, cgo_cglv2.crlv3_name, cgo_cglv2.cglv_4name, cgo_cglv2.crlv4_name, cgo_cglv2.ref_refname FROM (SELECT cgo_crlv2.cgo_sbsnumber, cgo_crlv2.cgo_valid, cgo_crlv2.cgo_methodid, cgo_crlv2.cgo_1id, cgo_crlv2.cgo_role1id, cglv2.cglv_2name, cgo_crlv2.crlv2_name, cgo_crlv2.cglv_3name, cgo_crlv2.crlv3_name, cgo_crlv2.cglv_4name, cgo_crlv2.crlv4_name, cgo_crlv2.ref_refname FROM (SELECT cgo_cglv3.cgo_sbsnumber, cgo_cglv3.cgo_valid, cgo_cglv3.cgo_methodid, cgo_cglv3.cgo_1id, cgo_cglv3.cgo_role1id, cgo_cglv3.cgo_2id, crlv2.crlv2_name, cgo_cglv3.cglv_3name, cgo_cglv3.crlv3_name, cgo_cglv3.cglv_4name, cgo_cglv3.crlv4_name, cgo_cglv3.ref_refname FROM (SELECT cgo_crlv3.cgo_sbsnumber, cgo_crlv3.cgo_valid, cgo_crlv3.cgo_methodid, cgo_crlv3.cgo_1id, cgo_crlv3.cgo_role1id, cgo_crlv3.cgo_2id, cgo_crlv3.cgo_role2id, cglv3.cglv_3name, cgo_crlv3.crlv3_name, cgo_crlv3.cglv_4name, cgo_crlv3.crlv4_name, cgo_crlv3.ref_refname FROM (SELECT cgo_cglv4.cgo_sbsnumber, cgo_cglv4.cgo_valid, cgo_cglv4.cgo_methodid, cgo_cglv4.cgo_1id, cgo_cglv4.cgo_role1id, cgo_cglv4.cgo_2id, cgo_cglv4.cgo_role2id, cgo_cglv4.cgo_3id, crlv3.crlv3_name, cgo_cglv4.cglv_4name, cgo_cglv4.crlv4_name, cgo_cglv4.ref_refname FROM (SELECT cgo_crlv4.cgo_sbsnumber, cgo_crlv4.cgo_valid, cgo_crlv4.cgo_methodid, cgo_crlv4.cgo_1id, cgo_crlv4.cgo_role1id, cgo_crlv4.cgo_2id, cgo_crlv4.cgo_role2id, cgo_crlv4.cgo_3id, cgo_crlv4.cgo_role3id, cglv4.cglv_4name, cgo_crlv4.crlv4_name, cgo_crlv4.ref_refname FROM (SELECT r_cgo.cgo_sbsnumber, r_cgo.cgo_valid, r_cgo.cgo_methodid, r_cgo.cgo_1id, r_cgo.cgo_role1id, r_cgo.cgo_2id, r_cgo.cgo_role2id, r_cgo.cgo_3id, r_cgo.cgo_role3id, r_cgo.cgo_4id, crlv4.crlv4_name, r_cgo.ref_refname FROM (SELECT cgo.cgo_sbsnumber, cgo.cgo_valid, cgo.cgo_methodid, cgo.cgo_1id, cgo.cgo_role1id, cgo.cgo_2id, cgo.cgo_role2id, cgo.cgo_3id, cgo.cgo_role3id, cgo.cgo_4id, cgo.cgo_role4id, r.ref_refname FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT sbsnumber AS cgo_sbsnumber, valid AS cgo_valid, methodid AS cgo_methodid, cgo1 AS cgo_1id, cgo1role AS cgo_role1id, cgo2 AS cgo_2id, cgo2role AS cgo_role2id, cgo3 AS cgo_3id, cgo3role AS cgo_role3id, cgo4 AS cgo_4id, cgo4role AS cgo_role4id, referenceid AS cgo_referenceid FROM (SELECT sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, cgo1, cgo1role, cgo2, cgo2role, cgo3, cgo3role, cgo4, cgo4role, created_when, updated_when, valid, validsince, validuntil, ledaid, clonalgrowthorganid FROM clonalgrowthorgan NATURAL JOIN taxontosbsassignment WHERE valid IN (-2, 1, -1, 0, 2, -8, -4, -3, 2, -8))) cgo ON r.ref_referenceid = cgo.cgo_referenceid) r_cgo LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv4_id, clonalgrowthorganrolename AS crlv4_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv4 ON r_cgo.cgo_role4id = crlv4.crlv4_id) cgo_crlv4 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_4id, clonalgrowthorgantypename AS cglv_4name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv4 ON cgo_crlv4.cgo_4id = cglv4.cglv_4id) cgo_cglv4 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv3_id, clonalgrowthorganrolename AS crlv3_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv3 ON cgo_cglv4.cgo_role3id = crlv3.crlv3_id) cgo_crlv3 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_3id, clonalgrowthorgantypename AS cglv_3name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv3 ON cgo_crlv3.cgo_3id = cglv3.cglv_3id) cgo_cglv3 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv2_id, clonalgrowthorganrolename AS crlv2_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv2 ON cgo_cglv3.cgo_role2id = crlv2.crlv2_id) cgo_crlv2 LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_2id, clonalgrowthorgantypename AS cglv_2name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv2 ON cgo_crlv2.cgo_2id = cglv2.cglv_2id) cgo_cglv2 LEFT JOIN (SELECT clonalgrowthorganroleid AS crlv_id, clonalgrowthorganrolename AS crlv_name FROM (select clonalgrowthorganroleid, clonalgrowthorganrolename from clonalgrowthorganrole_lv)) crlv ON cgo_cglv2.cgo_role1id = crlv.crlv_id) cgo_crlv LEFT JOIN (SELECT clonalgrowthorgantypeid AS cglv_id, clonalgrowthorgantypename AS cglv_name FROM (select clonalgrowthorgantypeid, clonalgrowthorgantypename, clonalgrowthorgantypecode from clonalgrowthorgantype_lv)) cglv ON cgo_crlv.cgo_1id = cglv.cglv_id) cgo_cglv ON sbs.sbs_sbsnumber = cgo_cglv.cgo_sbsnumber) sbs_cgo LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON sbs_cgo.cgo_methodid = m.m_methodid) ORDER BY sbs_sbsname
on Thu Mar 13 09:13:25 CET 2008 .

general method;SBS name;clonal growth organ 1;role of CGO 1;clonal growth organ 2;role of CGO 2;clonal growth organ 3;role of CGO 3;clonal growth organ 4;role of CGO 4;valid;reference
derivation from photos or drawings;Glyceria declinata;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria fluitans;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Glyceria fluitans;rooting horizontal stems at or above soil surface;necessary;plant fragments of stem origin;regenerative;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Glyceria maxima;hypogeogeneous stems;necessary;hypogeogeneous stems;necessary;hypogeogeneous stems;regenerative;plantlets (pseudovivipary);regenerative;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Glyceria maxima;rooting horizontal stems at or above soil surface;none;;;;;;;0;CLO-PLA records from September 2005
unknown;Glyceria maxima;hypogeogeneous stems;necessary;hypogeogeneous stems;regenerative;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Glyceria maxima;hypogeogeneous stems;necessary;epigeogeneous stems;regenerative;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;hypogeogeneous stems;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;hypogeogeneous stems;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria maxima;hypogeogeneous stems;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria nemoralis;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glyceria plicata;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Glycyrrhiza echinata;root-splitters;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Glycyrrhiza glabra;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Goodyera repens;hypogeogeneous stems;necessary;adventitious buds on roots;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Goodyera repens;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Goodyera repens;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Goodyera repens;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Goodyera repens;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gratiola officinalis;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gratiola officinalis;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gratiola officinalis;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Groenlandia densa;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Groenlandia densa;hypogeogeneous stems;additive;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Gymnadenia conopsea;root tubers below ground;necessary;root tubers below ground;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
laboratory/greenhouse/garden experiment;Gymnadenia conopsea;root tubers below ground;necessary;root tubers below ground;regenerative;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia conopsea;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
laboratory/greenhouse/garden experiment;Gymnadenia conopsea;root tubers below ground;necessary;root tubers below ground;regenerative;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Gymnadenia odoratissima;root tubers below ground;necessary;root tubers below ground;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia odoratissima;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gymnadenia odoratissima;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gypsophila fastigiata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gypsophila fastigiata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gypsophila paniculata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
unknown;Gypsophila paniculata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
unknown;Gypsophila paniculata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gypsophila perfoliata;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Gypsophila repens;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Gypsophila repens;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hacquetia epipactis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hacquetia epipactis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hacquetia epipactis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Halimione portulacoides;hypogeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Halimione portulacoides;epigeogeneous stems;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Halimione portulacoides;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Halimione portulacoides;adventitious buds on roots;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hammarbya paludosa;stem tubers;necessary;CGO of leaf-origin: buds on leaves (gemmipary);additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hammarbya paludosa;stem tubers;necessary;stem tubers;additive;CGO of leaf-origin: buds on leaves (gemmipary);additive;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hammarbya paludosa;stem tubers;necessary;stem tubers;additive;CGO of leaf-origin: buds on leaves (gemmipary);additive;;;0;CLO-PLA records from September 2005
unknown;Hedera helix;rooting horizontal stems at or above soil surface;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hedysarum hedysaroides;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hedysarum hedysaroides;root-splitters;;hypogeogeneous stems;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum apenninum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helianthemum apenninum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helianthemum canum;root-splitters;none;rooting horizontal stems at or above soil surface;regenerative;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum canum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum canum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helianthemum nummularium;root-splitters;none;rooting horizontal stems at or above soil surface;regenerative;;;;;0;CLO-PLA records from September 2005
unknown;Helianthemum nummularium;rooting horizontal stems at or above soil surface;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum nummularium;root-splitters;;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum nummularium;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthemum nummularium subsp. grandiflorum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
field experiment;Helianthus tuberosus;stem tubers;necessary;stem tubers;regenerative;hypogeogeneous stems;regenerative;;;0;CLO-PLA records from September 2005
unknown;Helianthus tuberosus;stem tubers;necessary;hypogeogeneous stems;regenerative;;;;;0;CLO-PLA records from September 2005
unknown;Helianthus tuberosus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthus tuberosus;stem tubers;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthus tuberosus;stem tubers;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helianthus tuberosus;stem tubers;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helichrysum arenarium;epigeogeneous stems;necessary;adventitious buds on roots;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helichrysum arenarium;adventitious buds on roots;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helichrysum arenarium;adventitious buds on roots;necessary;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
unknown;Helichrysum arenarium;adventitious buds on roots;additive;epigeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Helichrysum arenarium;adventitious buds on roots;additive;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helictotrichon parlatorei;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helleborus foetidus;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helleborus foetidus;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helleborus niger;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Helleborus viridis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hemerocallis fulva;epigeogeneous stems;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hemerocallis fulva;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hemerocallis fulva;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hemerocallis fulva;epigeogeneous stems;;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hemerocallis lilioasphodelus;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hepatica nobilis;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Heracleum austriacum;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Heracleum sphondylium;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Heracleum sphondylium;root-splitters;;;;;;;;0;CLO-PLA records from September 2005
unknown;Heracleum sphondylium;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Heracleum sphondylium;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Heracleum sphondylium;root-splitters;;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Heracleum sphondylium;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Herminium monorchis;hypogeogeneous stems;necessary;hypogeogeneous stems;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Herminium monorchis;root tubers below ground;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Herniaria glabra;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Herniaria hirsuta;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Herniaria incana;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hesperis matronalis;root-splitters;none;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium alpinum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium alpinum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium amplexicaule;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium aurantiacum;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium aurantiacum;rooting horizontal stems at or above soil surface;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium bifidum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium bupleuroides;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium caesium;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium caespitosum;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;adventitious buds on roots;additive;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium cymosum;epigeogeneous stems;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium echioides;epigeogeneous stems;necessary;adventitious buds on roots;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium echioides;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
unknown;Hieracium echioides;epigeogeneous stems;necessary;hypogeogeneous stems;additive;adventitious buds on roots;additive;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium fuscocinereum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium glaucum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium hoppeanum;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium humile;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium intybaceum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium lactucella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium laevigatum;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium murorum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium murorum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium murorum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium peleteranum;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium piliferum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium pilosella;rooting horizontal stems at or above soil surface;necessary;hypogeogeneous stems;additive;epigeogeneous stems;necessary;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;adventitious buds on roots;additive;;;0;CLO-PLA records from September 2005
unknown;Hieracium pilosella;rooting horizontal stems at or above soil surface;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium pilosella;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium piloselloides;epigeogeneous stems;necessary;adventitious buds on roots;additive;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium piloselloides;rooting horizontal stems at or above soil surface;necessary;hypogeogeneous stems;necessary;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium piloselloides;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
observation (like obvious taxonomical traits);Hieracium piloselloides;epigeogeneous stems;necessary;rooting horizontal stems at or above soil surface;additive;adventitious buds on roots;additive;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium pilosum;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium prenanthoides;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium racemosum;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium sabaudum;hypogeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
derivation from photos or drawings;Hieracium schmidtii;epigeogeneous stems;necessary;;;;;;;0;CLO-PLA records from September 2005
